,tweet_text,sentiment,query_used,nome
27078,"pesquisei sobre a opiniao de haddad sobre stalin e achei mais do que precisava!!! ele escreveu uma tese em 1992 denominado ""o sistema sovietico relato de uma polemica"" que critica e desbrava o stalinismo do comeco ao fim. de nada",Positivo,haddad :),haddad
27079,"yesssss, ele e seus seguidores cegos!",Positivo,haddad :),haddad
27080,genteee o haddad ta aqui no anil.. aaaaaa mas nao posso ir la fazer essa cobertura pra vcs,Negativo,haddad :(,haddad
27081,"""jornalismo imparcial"", esses esquerdistas nao cansam de usar noticias falsas, vai perder feio irmao",Positivo,ciro :),ciro
27082,"eu ainda to sofrendo pelo ciro e pelo projeto de nacional desenvolvimento... to aqui com as bandeiras dele, querendo ir militar por ele na rua... e tipo aquele amor interrompido, nao vivido, sabe?! volta cirao",Negativo,ciro :(,ciro
27083,oq seria bom ne saudade ciro,Negativo,ciro :(,ciro
27084,mas quem assinou tratado de apoio a venezuela e publicou isso foi o pt de haddad e lula,Positivo,haddad :),haddad
27085,"eu sou branca, casada com negro, e minha filha saiu branquinha. mas fala pra ela que ela e branca proce ver! desde quininha prefere bonecas pretinhas e acha mesmo que e negra. e eu num to nem ai. o sangue pra ela fala mais alto! e o amor tambem!",Positivo,haddad :),haddad
27086,ainda bem que meu candidato e o haddad,Positivo,haddad :),haddad
27087,"te amo, o haddad vai ganhar, vai ficar tudo bem, estou orgulhoso de voce, admiro e respeito seu corpo e seus posicionamentos e entendo o que quer dizer. e o valentin e uma graca, pense nele que tudo melhora.",Positivo,haddad :),haddad
27088,pelo visto vc e um dos que caiu nas fake news do wpp  sugiro a leitura,Positivo,haddad :),haddad
27089,"questao de perspectiva ne, ou o haddad passa o dia respondendo acusacoes do salbonorabo",Positivo,haddad :),haddad
27090,o suficiente pra vc estar se importando,Positivo,haddad :),haddad
27091,ser foce para escolhe entre bolsonaro ou haddad seria bolsonaro,Positivo,haddad :),haddad
27092,"""eleitor critico nao embarca em fakenews"". isso explica pq haddad fez tantas universidades e escolas tecnicas enquanto a direita e ""inimiga da educacao publica"". o ""atraso e um projeto""",Negativo,haddad :(,haddad
27093,ciro retomou a campanha. parece que ele ta confiante que disputara o segundo turno!,Positivo,ciro :),ciro
27094,mano eu acho q o ciro (em pessoa) n se movimentou tanto pq como jurista sabe q ainda n e o suficiente pra dar em algo. vai acabar em feijoada msm,Negativo,ciro :(,ciro
27095,"galera, minha amiga encontrou o ciro em londres.",Negativo,ciro :(,ciro
27096,"a ta bom porque a chapa de haddad n e imputada pois todos sabemos que sua campanha e inteiramente bancada com caixa dois e dinheiro de empresarios corruptos"" o negocio e",Positivo,haddad :),haddad
27097,"enquanto voce nao colar qualquer norma aqui do crm proibindo isso, vc ta errada e pronto acabou.",Positivo,haddad :),haddad
27098,"desculpa e q eu tenho microcefalia, e muito conplicado, sabe desde que sua mae me pariu eu fiquei assim ahahahahhahha trolei otario ""hur dur vo chama ele d gay agr como se fosse insulto pq meu cerebro e do tamanho de um tolete d bosta q o bozonaro caga hurrr"" tilta mais ai",Positivo,haddad :),haddad
27099,"primeiramente piada e vc e seu cadidato inominavel  segundamente quem e vc pra falar d argumento, fera? tava arranjano treta so pq a moca ali e mais velha q vc, bobao ""huuuur ele fica zombano di min agora sto nervozineo pq n aceito q sou um babaquinho huhuuur""",Positivo,haddad :),haddad
27100,"1 - onde eu tava? empregado  2 - aprovar reforma trabalhista e terceirizacao gera emprego. 3 - carteira verde e amarela, como diz no programa de governo, e opcional. e muitos prefirem ela assinada do que uma azul sem assinar. cada um escolhe (liberdade) o que achar melhor.",Positivo,haddad :),haddad
27101,passa o dia respondendo as acusacoes do haddad gratuitamente*,Positivo,haddad :),haddad
27102,ele dizia q comunismo era coisa do lucifer ...,Positivo,haddad :),haddad
27103,"para o ""querido""  e cia",Positivo,haddad :),haddad
27104,"photoshop comendo solto. todos ja sabem que o pt sempre usa photoshop nessas fotos de massa,",Positivo,haddad :),haddad
27105,mano curti uma parada faz um mes falando do haddad agora nao para de aparecer coisa do bololorara no meu instagram,Negativo,haddad :(,haddad
27106,"eu me sentiria muito vitoriosa se conseguisse fazer minha irma perceber que votar em branco/nulo e o mesmo que ta votando no bolsolixo, e que votar no haddad nao faz dela uma petista e sim uma antifascista",Negativo,haddad :(,haddad
27107,"definitivamente eu estou atolada na merda e triste, a unica coisa que pode me animar e o ciro no segundo turno",Positivo,ciro :),ciro
27108,"pessoal, comprei o ingresso mas nao consegui ir  o ciro valente pode trazer a camiseta pra mim? &lt3",Negativo,ciro :(,ciro
27109,"queria, mas a materia nao tem provas  vamo ver se ciro volta da europa com uma gravacao em video pelamordedeus",Negativo,ciro :(,ciro
27110,"quanto a sp n ter gostado dele como prefeito, sinto muito. mas ele ganhou o premio de melhor prefeito da america latina pela onu. e eu concordo.",Positivo,haddad :),haddad
27111,"disse o cara q defende o deputado que pagava funcionario fantasma, recebeu propina no pp, enriqueceu com auxilio moradia e agora faz caixa 2 pra espalha mentira na campanha pra presidente fera, seu candidato e mais bandido q o lula, tu fica d boa ae",Positivo,haddad :),haddad
27112,"pode juntar haddad,ciro e marina que nao chega nos votos que bolsonaro teve , vai ter que fraudar urna obs desespero kkkkkkk",Positivo,haddad :),haddad
27113,pra vc tbm,Positivo,haddad :),haddad
27114,"e do estado de sao paulo, mas nao cidade de sao paulo. o haddad comandou a cidade de sao paulo, nao o estado. esta filmagem nada tem a ver com a gestao do haddad, alem do audio ter sido editado. nao podemos nos igualar aos petistas, somos muito melhores",Positivo,haddad :),haddad
27115,"e antiga, mas e pra dizer que virar e possivel  (29/09/2018)",Positivo,haddad :),haddad
27116,tio  me da uma cota tambem,Negativo,haddad :(,haddad
27117,"sim, amo ouvir o contraditorio, e se forem boas ideias irei absorver, pode ter certeza, assim que crescemos como ser humano",Positivo,@marinasilva :),marina
27118,"guilherme, o twitter e capitalista, caso nao saiba",Positivo,@guilhermeboulos :),boulos
27119,"""ainnn ele nao quer me responder de uma maneira que eu responda que e comunismo e fake newssssss nao sei como lidar "" [?]",Negativo,@cirogomes :(,ciro
27120,"e eu aqui morando no interior  pelo menos ate aqui ja teve carreata pro senhor, capitao!",Negativo,@jairbolsonaro :(,bolsonaro
27121,"ate tento ter compaixao, mas as vezes a repulsa com relacao aos militontos fala mais alto  defender bandido, corrupto, quadrilha vai alem da compreensao...",Negativo,@jairbolsonaro :(,bolsonaro
27122,joice voce sabe comandar a galera como ninguem!!!! nossa futura presidenta!!!!,Positivo,@jairbolsonaro :),bolsonaro
27123,valeu! bom domingo,Positivo,@jairbolsonaro :),bolsonaro
27124,"sou do nordeste, ceara, e meu voto e seu!",Positivo,@jairbolsonaro :),bolsonaro
27125,"olha isso  foda-se cara, voce e uma merda [?]",Positivo,@jairbolsonaro :),bolsonaro
27126,ciro gomes tambem se sente prejudicado e pede cancelamento da eleicao presidencial,Positivo,ciro :),ciro
27128,o ciro dizendo que o ddad beija bem queria ta beijando,Negativo,ciro :(,ciro
27129,"ainda nao, delete o tweet anterior, por gentileza. assim, podemos debater de forma educada.",Positivo,haddad :),haddad
27130,"legal, estou procurando links e ainda nao achei. depois que eu achar as fontes das coisas que ele disse, entao eu respondo",Positivo,haddad :),haddad
27131,"os meus bolsonaristas se acham mais humanistas, eles exigem voto no haddad",Positivo,haddad :),haddad
27132,uma moca no restaurante me perguntou se as manifestacoes eram pela vitoria do bolsonaro ja que ela tinha visto que o haddad condenado nao poderia mais concorrer as eleicoes. quanta desinformacao,Negativo,haddad :(,haddad
27133,"nem para o debate ele vem. fazer o que?!  ""a elite ficou dois anos procurando um candidato para representa-la. acharam o que tem de pior no congresso nacional, uma...",Negativo,haddad :(,haddad
27134,huahuahuahua... ela ja saiu de ferias.... so daqui a 4 anos....,Positivo,@marinasilva :),marina
27135,"bicho nojento. nunca votei neste verme desgracado, prepotente! hoje, apodrece na cadeia que e onde sempre deveria estar!",Negativo,@jairbolsonaro :(,bolsonaro
27136,e uma pena. quem nao esta no twitter nao pode acompanhar o debate entre os candidatos que esta acontecendo aqui.,Negativo,@jairbolsonaro :(,bolsonaro
27137,"toma um chazinho pra se acalmar, meu bem. tira essa raiva do seu coracao.  vote 13! beijo",Positivo,@jairbolsonaro :),bolsonaro
27138,capitao mitando nos desenhos animados!!!,Positivo,@jairbolsonaro :),bolsonaro
27139,"eu sou meio leiga no assunto ainda, entao estou aprendendo.",Positivo,@jairbolsonaro :),bolsonaro
27140,voce,Positivo,@jairbolsonaro :),bolsonaro
27141,o ciro foi pra bom,Negativo,ciro :(,ciro
27143,"meu deus onrem entrei num debate de bolsonora e haddad que olha, muito adulto, quase nos batemos todos do bar mas saimos ilesos kkkkk o cara do bar ate me abracou no final",Positivo,haddad :),haddad
27144,"vc me parece ser inteligente, por que nao votou no ciro se queria tirar o pt do poder?  kkkk fuuui",Negativo,haddad :(,haddad
27145,em breve bolsonaro tambem nao.,Positivo,haddad :),haddad
27146,ta ai... sua resposta!,Positivo,@marinasilva :),marina
27147,ta certo,Positivo,@geraldoalckmin :),alckmin
27148,nao pra mim,Negativo,@guilhermeboulos :(,boulos
27149,em minha cidade nao tem. queria tanto poder estar junto com toda minha familia e amigos.,Negativo,@jairbolsonaro :(,bolsonaro
27150,"pia, cheguei tarde demais em casa kskwkssk",Negativo,@jairbolsonaro :(,bolsonaro
27151,so da o   mitou!!!,Positivo,@jairbolsonaro :),bolsonaro
27152,votei em ti tambem. e mulherada e homarada.,Positivo,@jairbolsonaro :),bolsonaro
27153,"entendo, mas nao compreendo... vc nao tem de receio desta gana q o pt tem pelo poder ? plano de governo deles... entendo vc nao votar 17, mas apoiar fantoche de presidiario  foi um pessimo prefeito sp, q fez como ministro da educacao ? o ciro pelo menos pensava sozinho...",Negativo,ciro :(,ciro
27154,"fala ai,desde quando apoio pt?? so que entre o bozo e o haddad eu prefiro o haddad, pq ate ent eu nao quero ser morta quando por o pe pra fora de casa  mas nao apoio pt, prefiro o ciro mas....",Positivo,haddad :),haddad
27155,"opa, parece que alguem sentiu hein. quem ta dizendo isso dai nao sou eu nao minha filha, da um google que voce vai achar bastante prova disso tudo que falei. agora faz a denuncia ai, minha consciencia e tranquila, sabe pq? eu nao passo pano pra bandido",Positivo,haddad :),haddad
27156,voces deixam o pessoal entrar na festa com adesivo do haddad colado na roupa? os segurancas da  nao deixaram!!,Negativo,haddad :(,haddad
27157,achei que ia dar mais repercussao,Negativo,@guilhermeboulos :(,boulos
27158,"mdssss o povo ja ta em copacabana, e eu em caaaas",Negativo,@jairbolsonaro :(,bolsonaro
27159,"nao esta sozinha! eis aqui alguem que esta triste com toda essa sujeira que estao fazendo com o jair  a gente vai cansando demais de debater com a oposicao, de explicar. a cabeca deles ja ta feita. so querem o mal do jair mesmo.",Negativo,@jairbolsonaro :(,bolsonaro
27160,"sou programador a 10 anos e realmente o algoritmo ajuda muito em logica e ate mesmo em organizacao, seja na vida profissional como na vida pessoal! isso se chama ordem e progresso",Positivo,@jairbolsonaro :),bolsonaro
27161,sim  eu prefiro estudar do que ficar vomitando burrice em redesociais.,Positivo,@jairbolsonaro :),bolsonaro
27163,eu so queria um adesivo 12 do ciro,Negativo,ciro :(,ciro
27164,ja perdeu fantoche desiste bye,Positivo,haddad :),haddad
27165,"e estranho isso, porque a cada vez que voce fala sobre os seus pensamentos, mais eu penso que eles divergem dos pensamentos e atos do seu candidato",Negativo,haddad :(,haddad
27166,"achei que seu negocio era invadir propriedades....por falar nisso, esperando aqui (sentada, claro), vc cumprir sua promesa de invadir a casa do mito...sqn ne? vc nao e tao maho assim",Positivo,@guilhermeboulos :),boulos
27167,tempo bom esse ai que essa mulher ainda fazia jornal ao inves de tirar a tv globinho &gt,Negativo,@jairbolsonaro :(,bolsonaro
27168,rlx capitao o resto o brasil faz  essa foi nossa promessa ao senhor,Positivo,@jairbolsonaro :),bolsonaro
27170,por que nao agradeceu o  ?,Positivo,@jairbolsonaro :),bolsonaro
27171,coitado ta cagando pelo saquinho..  perdeu 20kg.. tenha paciencia.. vamos ver ate o fim da campanha..,Negativo,@jairbolsonaro :(,bolsonaro
27172,"pesquisa um pouco e sabera que e verdade....inclusive esta no ""processo"" deles",Positivo,@jairbolsonaro :),bolsonaro
27173,as vezes esqueco que eu nao tenho idade pra votar  mas isso nao me impede de mostrar o que eu acho da situacao do pais aqui no twitter por isso sou,Negativo,#bolsonarosim :(,bolsonaro
27174,"a quem interessar, fiz esse material para distribuir entre vizinhos (coisa simples, nao sou nenhum designer). muitos nao conhecem o historico do bolso e ficam chocados quando veem essas informacoes. se alguem quiser, joguei no dropbox",Positivo,#bolsonaronao :),bolsonaro
27175,2018 o ano que nao terminou,Negativo,#bolsonaronao :(,bolsonaro
27176,"um dos milhares de motivos pelos quais eu voto no bolsonaro boa parte das mulheres que me rejeitaram nessa vida, hoje, dizem "" ele nao"" .... entao eu voto nele so pra irrita-las",Positivo,#bolsonarosim :),bolsonaro
27177,triste por saber que o segundo turno esta chegando e eu nao vou poder ver o rostinho do ciro na urna,Negativo,ciro :(,ciro
27178,saudade de ficar panfletando o ciro,Negativo,ciro :(,ciro
27179,saudade de painho ciro,Negativo,ciro :(,ciro
27180,"nem todo eleitor da esquerda e eleitor da esquerda por falta de conhecimento, muitos sao por falta de carater mesmo.",Positivo,@guilhermeboulos :),boulos
27181,ta aparecendo indisponivel pra mim,Negativo,@jairbolsonaro :(,bolsonaro
27182,"quando atingirmos a meta de meio milhao, nos dobramos a meta",Positivo,@jairbolsonaro :),bolsonaro
27183,"islamofobia e crime, seu comentario foi printado e estou indo fazer um bo contra vc. aguarde a notificacao  bjs",Positivo,@jairbolsonaro :),bolsonaro
27184,"a  vai investigar, nao e mesmo? ou voce nao acredita no potencial da pf ? vamos esperar.",Positivo,@jairbolsonaro :),bolsonaro
27185,acho que ele nao precisa usar na tv pois poder de influenciar dela nao tem sido dos maiores mas que eu vou compartilhar eu vou,Positivo,@jairbolsonaro :),bolsonaro
27186,um grupinho pro bolsonaro na frente do posto do colegio modelo,Negativo,bolsonaro :(,bolsonaro
27187,"precisamos de 1.000.000 assinaturas, e nao estamos nem perto  assina isso ai gente, vamo dar tchau pro bolsonaro. *nao vou explicar direitinho o que e pois e so abrir o link e ler a ementa*",Negativo,#cassaçãodobolsonaro :(,bolsonaro
27188,"recomendo  compartilhem, pro pessoal saber as propostas de ambos os candidatos, ja que nao tem debate...",Positivo,#cassaçãodobolsonaro :),bolsonaro
27189,quero votar nele em 2022 de novo,Negativo,#bolsonarosim :(,bolsonaro
27190,hoje queria ir pra rua no protesto do  fui no primeiro nesse nao vai dar,Negativo,#bolsonaronao :(,bolsonaro
27191,criei um tweet para somar aki com os bolsonarianos de plantao  bolsonaro presidente 17,Positivo,#bolsonarosim :),bolsonaro
27192,que saudade de falar vota no ciro,Negativo,ciro :(,ciro
27193,ai ciro que saudade o brasil nao te merece,Negativo,ciro :(,ciro
